sep=;
"Cluster";"Bergmann";"ID";"Description";"GeneRatio";"BgRatio";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"LaminB1";"LaminB1";"GO:0006959";"humoral immune response";"7/83";"406/23328";0.00061219818154725;0.00795857636011424;0.00678941592317438;"Defa2/Defa27/Defa29/Defa3/Defa40/Defa41/Defa5";7
"LaminB1";"LaminB1";"GO:0045216";"cell-cell junction organization";"5/83";"205/23328";0.000831506242964093;0.01026940867786;0.00876077374195687;"Cd177/Cdh19/Cdh9/Lypd10/Lypd11";5
"LaminB1";"LaminB1";"GO:0002888";"positive regulation of myeloid leukocyte mediated immunity";"3/83";"52/23328";0.000846379836087359;0.01026940867786;0.00876077374195687;"Cd177/Lypd10/Lypd11";3
"LaminB1";"LaminB1";"GO:0098742";"cell-cell adhesion via plasma-membrane adhesion molecules";"5/83";"209/23328";0.000906648478456204;0.0106458079405825;0.00908187779777861;"Cd177/Cdh19/Cdh9/Lypd10/Lypd11";5
"LaminB1";"LaminB1";"GO:0043300";"regulation of leukocyte degranulation";"3/83";"54/23328";0.000945090003401972;0.0107503987886974;0.00917110365143361;"Cd177/Lypd10/Lypd11";3
"LaminB1";"LaminB1";"GO:0042742";"defense response to bacterium";"7/83";"464/23328";0.00133099632816337;0.0146812928318626;0.012524526851936;"Defa2/Defa27/Defa29/Defa3/Defa40/Defa41/Defa5";7
"LaminB1";"LaminB1";"GO:0007159";"leukocyte cell-cell adhesion";"6/83";"345/23328";0.00145356360548635;0.0155616809528538;0.0132755809169806;"Cd177/Lypd10/Lypd11/Sirpb1a/Sirpb1b/Sirpb1c";6
"LaminB1";"LaminB1";"GO:0002696";"positive regulation of leukocyte activation";"7/83";"479/23328";0.00159604745647111;0.0165988935472995;0.0141604210423752;"Cd177/Lypd10/Lypd11/Sirpb1a/Sirpb1b/Sirpb1c/Tex101";7
"LaminB1";"LaminB1";"GO:1903307";"positive regulation of regulated secretory pathway";"3/83";"67/23328";0.00176566270673126;0.017852811812505;0.0152301315346702;"Cd177/Lypd10/Lypd11";3
"LaminB1";"LaminB1";"GO:0050867";"positive regulation of cell activation";"7/83";"496/23328";0.00194445067620764;0.0191291904362049;0.0163190028301921;"Cd177/Lypd10/Lypd11/Sirpb1a/Sirpb1b/Sirpb1c/Tex101";7
"LaminB1";"LaminB1";"GO:0043954";"cellular component maintenance";"3/83";"70/23328";0.00200219722181222;0.0191789418089382;0.0163614454414018;"Cd177/Lypd10/Lypd11";3
"LaminB1";"LaminB1";"GO:0002886";"regulation of myeloid leukocyte mediated immunity";"3/83";"73/23328";0.0022575696074606;0.0210706496696323;0.0179752505857187;"Cd177/Lypd10/Lypd11";3
"LaminB1";"LaminB1";"GO:0043299";"leukocyte degranulation";"3/83";"74/23328";0.00234696741361116;0.0213574034638615;0.0182198786056656;"Cd177/Lypd10/Lypd11";3
"LaminB1";"LaminB1";"GO:0050766";"positive regulation of phagocytosis";"3/83";"84/23328";0.00336299059920441;0.0298567945880586;0.0254706605074531;"Sirpb1a/Sirpb1b/Sirpb1c";3
"LaminB1";"LaminB1";"GO:0002275";"myeloid cell activation involved in immune response";"3/83";"92/23328";0.00434295785832256;0.0376389681054622;0.0321095881755678;"Cd177/Lypd10/Lypd11";3
