sep=;
"Cluster";"category";"ID";"Description";"GeneRatio";"BgRatio";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"ES";"ES";"GO:0062197";"cellular response to chemical stress";"18/558";"332/23328";0.0011572816051146;0.0227165911169812;0.0194494618410274;"Bmp4/Chd6/Dapk1/Ect2/Eif2s1/Etv5/Lrrc8d/Mcl1/Pawr/Pkd2/Ptprk/Rest/Rnf146/Setx/Sin3a/Sod2/Trp53inp1/Xrcc5";18
"ES";"ES";"GO:0032210";"regulation of telomere maintenance via telomerase";"6/558";"50/23328";0.00118619979995257;0.0231712038592677;0.0198386915955277;"Cct2/Cct7/Hnrnpu/Nat10/Terf1/Xrcc5";6
"ES";"ES";"GO:1901992";"positive regulation of mitotic cell cycle phase transition";"8/558";"88/23328";0.00122503139128711;0.0236419276636241;0.0202417152984832;"Ankrd17/Brd4/Crebbp/Cul3/Dtl/Rpl17/Sin3a/Vps4b";8
"ES";"ES";"GO:1903321";"negative regulation of protein modification by small protein conjugation or removal";"8/558";"88/23328";0.00122503139128711;0.0236419276636241;0.0202417152984832;"Marchf7/N4bp1/Plaa/Prmt3/Rnf4/Senp2/Trip12/Ubr5";8
"ES";"ES";"GO:0000280";"nuclear division";"21/558";"418/23328";0.00122792318133634;0.0236419276636241;0.0202417152984832;"4930447C04Rik/Atrx/Bmp4/Bora/Ccnb1ip1/Ccne1/Cdc26/Cul3/Dnmt3l/Gen1/Hnrnpu/Mis12/Rad21/Riok2/Rps6ka2/Smc2/Spin1/Terf1/Vps4b/Xiap/Ywhah";21
"ES";"ES";"GO:0050821";"protein stabilization";"12/558";"178/23328";0.00124296063928556;0.0238174933927862;0.0203920309392564;"Atp1b3/Cct2/Cct7/Cdc37l1/Cdk7/Hsp90aa1/Marchf7/Morc3/Naa15/Pten/Rtn4/Usp7";12
"ES";"ES";"GO:0060485";"mesenchyme development";"16/558";"281/23328";0.00129119283749863;0.0245305479363035;0.0210025330635977;"Bmp4/Bnc2/Dppa2/Dppa4/Gcnt2/Gja1/Nedd4/Pawr/Poglut1/Ppp3r1/Pten/Rbpj/Rtn4/Spred1/Tcof1/Trim28";16
"ES";"ES";"GO:0033047";"regulation of mitotic sister chromatid segregation";"7/558";"69/23328";0.001292364851515;0.0245305479363035;0.0210025330635977;"Atrx/Cdc26/Cul3/Gen1/Hnrnpu/Rad21/Riok2";7
"ES";"ES";"GO:0031050";"dsRNA processing";"6/558";"51/23328";0.0013176061496255;0.0246606844004327;0.0211139531345129;"Bmp4/Hnrnpa2b1/Pum1/Pum2/Srrt/Trim71";6
"ES";"ES";"GO:0032206";"positive regulation of telomere maintenance";"6/558";"51/23328";0.0013176061496255;0.0246606844004327;0.0211139531345129;"Atrx/Cct2/Cct7/Dhx36/Hnrnpa2b1/Xrcc5";6
"ES";"ES";"GO:0070918";"production of small RNA involved in gene silencing by RNA";"6/558";"51/23328";0.0013176061496255;0.0246606844004327;0.0211139531345129;"Bmp4/Hnrnpa2b1/Pum1/Pum2/Srrt/Trim71";6
"ES";"ES";"GO:0048147";"negative regulation of fibroblast proliferation";"5/558";"35/23328";0.00137939160480531;0.025583924032589;0.0219044112584136;"Cdc73/Morc3/Pawr/Sod2/Trp53inp1";5
"ES";"ES";"GO:0001841";"neural tube formation";"10/558";"133/23328";0.00137964997889458;0.025583924032589;0.0219044112584136;"Arid1a/Bmp4/Cecr2/Cobl/Enah/Lrp2/Map3k7/Rala/Sall4/Trim71";10
"ES";"ES";"GO:0001843";"neural tube closure";"9/558";"111/23328";0.00140020738264066;0.0256170196003577;0.0219327469791699;"Arid1a/Bmp4/Cecr2/Cobl/Enah/Lrp2/Rala/Sall4/Trim71";9
"ES";"ES";"GO:0051383";"kinetochore organization";"4/558";"21/23328";0.00140211803178368;0.0256170196003577;0.0219327469791699;"Mis12/Rnf4/Senp6/Smc2";4
"ES";"ES";"GO:0006305";"DNA alkylation";"7/558";"70/23328";0.00140689893928406;0.0256170196003577;0.0219327469791699;"Dnmt3b/Dnmt3l/Hells/Rlf/Tet1/Trim28/Zfp57";7
"ES";"ES";"GO:0006306";"DNA methylation";"7/558";"70/23328";0.00140689893928406;0.0256170196003577;0.0219327469791699;"Dnmt3b/Dnmt3l/Hells/Rlf/Tet1/Trim28/Zfp57";7
"ES";"ES";"GO:0010216";"maintenance of DNA methylation";"3/558";"10/23328";0.00144086540991836;0.0261173081509525;0.0223610833886334;"Hells/Usp7/Zfp57";3
"ES";"ES";"GO:0045995";"regulation of embryonic development";"10/558";"134/23328";0.00145978198866002;0.0263415368716051;0.0225530632470345;"Bmp4/Dhx36/Gja1/Nanog/Noct/Nr2c2/Poglut1/Tenm4/Trip12/Wnk1";10
"ES";"ES";"GO:0060606";"tube closure";"9/558";"112/23328";0.00149102710295532;0.0267852368852332;0.0229329497555112;"Arid1a/Bmp4/Cecr2/Cobl/Enah/Lrp2/Rala/Sall4/Trim71";9
"ES";"ES";"GO:0006914";"autophagy";"21/558";"425/23328";0.00150535113456859;0.0268032432101947;0.0229483663877177;"Ambra1/Dapk1/Eif4g2/Gabarapl2/Hk2/Huwe1/Map3k7/Mcl1/Mtdh/Nampt/Nrbf2/Plaa/Rragd/Triml1/Triml2/Trp53inp1/Ubxn2a/Vps4b/Wac/Zfyve1/Zkscan3";21
"ES";"ES";"GO:0061919";"process utilizing autophagic mechanism";"21/558";"425/23328";0.00150535113456859;0.0268032432101947;0.0229483663877177;"Ambra1/Dapk1/Eif4g2/Gabarapl2/Hk2/Huwe1/Map3k7/Mcl1/Mtdh/Nampt/Nrbf2/Plaa/Rragd/Triml1/Triml2/Trp53inp1/Ubxn2a/Vps4b/Wac/Zfyve1/Zkscan3";21
"ES";"ES";"GO:0030177";"positive regulation of Wnt signaling pathway";"10/558";"135/23328";0.00154365392522357;0.0273641559255491;0.0234286079167945;"Cdc73/Gid8/Ppm1b/Rbpj/Rnf146/Spin1/Ubr5/Usp34/Wnk1/Xiap";10
"ES";"ES";"GO:1904358";"positive regulation of telomere maintenance via telomere lengthening";"5/558";"36/23328";0.00157076956148199;0.0277227048921207;0.0237355899110367;"Cct2/Cct7/Dhx36/Hnrnpa2b1/Xrcc5";5
"ES";"ES";"GO:0007088";"regulation of mitotic nuclear division";"11/558";"160/23328";0.00167431027954056;0.029384927544788;0.0251587495694494;"Atrx/Bmp4/Bora/Cdc26/Cul3/Gen1/Hnrnpu/Rad21/Riok2/Vps4b/Ywhah";11
"ES";"ES";"GO:0034063";"stress granule assembly";"4/558";"22/23328";0.0016815789635939;0.029384927544788;0.0251587495694494;"Eif2s1/G3bp2/Pum2/Rps23";4
"ES";"ES";"GO:0043401";"steroid hormone mediated signaling pathway";"9/558";"114/23328";0.00168685841522019;0.029384927544788;0.0251587495694494;"Arid1a/Bmp4/Klf9/Ncoa3/Pias2/Skp2/Trerf1/Ubr5/Ywhah";9
"ES";"ES";"GO:0098813";"nuclear chromosome segregation";"15/558";"262/23328";0.00171253029989773;0.0297035427878814;0.0254315411595521;"4930447C04Rik/Atrx/Ccnb1ip1/Ccne1/Cdc26/Cul3/Ect2/Gen1/Hnrnpu/Mis12/Rad21/Riok2/Smc2/Terf1/Vps4b";15
"ES";"ES";"GO:0009314";"response to radiation";"20/558";"401/23328";0.00173027563739727;0.0298825286046636;0.0255847850065565;"Crebbp/Dhx36/Dtl/Ect2/Eif2s1/Lrp2/Msh6/N4bp1/Nabp1/Nucks1/Ptprk/Rev1/Rnf4/Rpl26/Sod2/Tipin/Trp53inp1/Usp28/Xrcc5/Yy1";20
"ES";"ES";"GO:2000045";"regulation of G1/S transition of mitotic cell cycle";"9/558";"116/23328";0.00190277558558648;0.032360432675223;0.02770631373496;"Ankrd17/Cdc73/Crebbp/Jade1/Pkd2/Pten/Rpl17/Rpl26/Senp2";9
"ES";"ES";"GO:1903322";"positive regulation of protein modification by small protein conjugation or removal";"10/558";"139/23328";0.00191913018194455;0.032360432675223;0.02770631373496;"Cul3/Hdac4/Huwe1/Marchf7/Pten/Senp2/Skp2/Uba2/Ube2n/Xiap";10
"ES";"ES";"GO:0003139";"secondary heart field specification";"3/558";"11/23328";0.0019461294004483;0.032360432675223;0.02770631373496;"Bmp4/Lrp2/Rbpj";3
"ES";"ES";"GO:0018206";"peptidyl-methionine modification";"3/558";"11/23328";0.0019461294004483;0.032360432675223;0.02770631373496;"Naa15/Naa20/Naa30";3
"ES";"ES";"GO:0031055";"chromatin remodeling at centromere";"3/558";"11/23328";0.0019461294004483;0.032360432675223;0.02770631373496;"Hells/Hjurp/Nasp";3
"ES";"ES";"GO:0046040";"IMP metabolic process";"3/558";"11/23328";0.0019461294004483;0.032360432675223;0.02770631373496;"Atic/Gart/Paics";3
"ES";"ES";"GO:0070203";"regulation of establishment of protein localization to telomere";"3/558";"11/23328";0.0019461294004483;0.032360432675223;0.02770631373496;"Cct2/Cct7/Terf1";3
"ES";"ES";"GO:0070816";"phosphorylation of RNA polymerase II C-terminal domain";"3/558";"11/23328";0.0019461294004483;0.032360432675223;0.02770631373496;"Cdk13/Cdk7/Gtf2h1";3
"ES";"ES";"GO:0070933";"histone H4 deacetylation";"3/558";"11/23328";0.0019461294004483;0.032360432675223;0.02770631373496;"Hdac4/Rest/Smarcad1";3
"ES";"ES";"GO:0034504";"protein localization to nucleus";"16/558";"293/23328";0.0019787538353431;0.0327675120716898;0.0280548464504135;"Bmp4/Chchd10/Ect2/Hnrnpu/Hsp90aa1/Ipo11/Kat7/Kpna3/Morc3/Ppp3r1/Sin3a/Tardbp/Tfrc/Tor1aip2/Trim28/Ubr5";16
"ES";"ES";"GO:2000036";"regulation of stem cell population maintenance";"5/558";"38/23328";0.00201102858807006;0.0331654878622702;0.0283955848522576;"Ncoa3/Rest/Tcf7l1/Zc3h13/Zfp706";5
"ES";"ES";"GO:0032984";"protein-containing complex disassembly";"13/558";"214/23328";0.00202875301142454;0.033321233134581;0.02852893063971;"Arid1a/Capza2/Eml4/Etf1/Gspt1/Kif5b/Pym1/Scaf4/Scaf8/Setx/Sh3gl2/Stmn2/Vps4b";13
"ES";"ES";"GO:0008033";"tRNA processing";"9/558";"118/23328";0.00214021958581151;0.0348632393078825;0.0298491635070366;"Adat1/Alkbh1/Cdkal1/Dtwd2/Fars2/Mettl2/Nat10/Qtrt2/Trmt11";9
"ES";"ES";"GO:0014020";"primary neural tube formation";"9/558";"118/23328";0.00214021958581151;0.0348632393078825;0.0298491635070366;"Arid1a/Bmp4/Cecr2/Cobl/Enah/Lrp2/Rala/Sall4/Trim71";9
"ES";"ES";"GO:0070828";"heterochromatin organization";"6/558";"56/23328";0.00214862906271244;0.0348632393078825;0.0298491635070366;"Arid1a/Dnmt3b/Hells/Resf1/Tet1/Trim28";6
"ES";"ES";"GO:0051783";"regulation of nuclear division";"12/558";"191/23328";0.00225273062624828;0.0362465774411098;0.0310335481753564;"Atrx/Bmp4/Bora/Cdc26/Cul3/Gen1/Hnrnpu/Rad21/Riok2/Rps6ka2/Vps4b/Ywhah";12
"ES";"ES";"GO:0090224";"regulation of spindle organization";"5/558";"39/23328";0.00226206069999649;0.0362465774411098;0.0310335481753564;"Bora/Hnrnpu/Rnf4/Senp6/Vps4b";5
"ES";"ES";"GO:2000278";"regulation of DNA biosynthetic process";"9/558";"119/23328";0.00226747814051344;0.0362465774411098;0.0310335481753564;"Cct2/Cct7/Gja1/Hnrnpa2b1/Hnrnpu/Hsp90aa1/Nat10/Terf1/Xrcc5";9
"ES";"ES";"GO:0070192";"chromosome organization involved in meiotic cell cycle";"7/558";"76/23328";0.0022699148894532;0.0362465774411098;0.0310335481753564;"4930447C04Rik/Atrx/Ccnb1ip1/Ccne1/Rad21/Smc2/Terf1";7
"ES";"ES";"GO:0051054";"positive regulation of DNA metabolic process";"13/558";"217/23328";0.00229180404916733;0.0364514604499973;0.0312089646470758;"Atrx/Cct2/Cct7/Dhx36/Dnmt3l/Hnrnpa2b1/Hsp90aa1/Rif1/Tfrc/Trim28/Ube2n/Usp7/Xrcc5";13
"ES";"ES";"GO:0048025";"negative regulation of mRNA splicing, via spliceosome";"4/558";"24/23328";0.00235211630926262;0.0372634489309952;0.0319041719030939;"Hnrnpa2b1/Rbmxl1/Srsf10/Srsf7";4
"ES";"ES";"GO:0045814";"negative regulation of gene expression, epigenetic";"8/558";"98/23328";0.00243861179663408;0.0384561336085152;0.032925323140282;"Arid1a/Dnmt3b/Eed/Hat1/Hells/Mier1/Rif1/Sin3a";8
"ES";"ES";"GO:0031397";"negative regulation of protein ubiquitination";"7/558";"77/23328";0.00244651347012423;0.0384561336085152;0.032925323140282;"Marchf7/N4bp1/Plaa/Prmt3/Senp2/Trip12/Ubr5";7
"ES";"ES";"GO:0010508";"positive regulation of autophagy";"10/558";"144/23328";0.00248864646717035;0.0389661999373288;0.0333620310753577;"Ambra1/Dapk1/Hk2/Huwe1/Map3k7/Mtdh/Triml1/Triml2/Trp53inp1/Wac";10
"ES";"ES";"GO:0006418";"tRNA aminoacylation for protein translation";"5/558";"40/23328";0.00253514017684776;0.0392991432012584;0.0336470900119595;"Fars2/Farsb/Lars/Tars/Yars2";5
"ES";"ES";"GO:0043922";"negative regulation by host of viral transcription";"3/558";"12/23328";0.00254897524242755;0.0392991432012584;0.0336470900119595;"Nucks1/Rest/Tardbp";3
"ES";"ES";"GO:0070202";"regulation of establishment of protein localization to chromosome";"3/558";"12/23328";0.00254897524242755;0.0392991432012584;0.0336470900119595;"Cct2/Cct7/Terf1";3
"ES";"ES";"GO:1900044";"regulation of protein K63-linked ubiquitination";"3/558";"12/23328";0.00254897524242755;0.0392991432012584;0.0336470900119595;"Plaa/Trip12/Ubr5";3
"ES";"ES";"GO:0071897";"DNA biosynthetic process";"11/558";"169/23328";0.00257438628107691;0.0395394289887537;0.0338528175892516;"Cct2/Cct7/Dtl/Gja1/Hnrnpa2b1/Hnrnpu/Hsp90aa1/Nat10/Rev1/Terf1/Xrcc5";11
"ES";"ES";"GO:0002183";"cytoplasmic translational initiation";"4/558";"25/23328";0.00274778721713492;0.0416209222479914;0.0356349478177451;"Eif3a/Eif4b/Eif4h/Eif5";4
"ES";"ES";"GO:0090169";"regulation of spindle assembly";"4/558";"25/23328";0.00274778721713492;0.0416209222479914;0.0356349478177451;"Hnrnpu/Rnf4/Senp6/Vps4b";4
"ES";"ES";"GO:2000737";"negative regulation of stem cell differentiation";"4/558";"25/23328";0.00274778721713492;0.0416209222479914;0.0356349478177451;"Cdk13/Hnrnpu/Ncoa3/Rest";4
"ES";"ES";"GO:0016573";"histone acetylation";"10/558";"146/23328";0.00275128362772508;0.0416209222479914;0.0356349478177451;"Brd4/Crebbp/Hat1/Jade1/Kansl1/Kat2b/Kat6b/Kat7/Msl2/Sin3a";10
"ES";"ES";"GO:0034599";"cellular response to oxidative stress";"15/558";"276/23328";0.00282214228818874;0.0423545705100167;0.0362630818455804;"Bmp4/Chd6/Dapk1/Ect2/Eif2s1/Etv5/Mcl1/Pawr/Ptprk/Rest/Rnf146/Setx/Sin3a/Sod2/Trp53inp1";15
"ES";"ES";"GO:0010470";"regulation of gastrulation";"5/558";"41/23328";0.00283135672643999;0.0423545705100167;0.0362630818455804;"Gja1/Nanog/Poglut1/Tenm4/Wnk1";5
"ES";"ES";"GO:0072595";"maintenance of protein localization in organelle";"5/558";"41/23328";0.00283135672643999;0.0423545705100167;0.0362630818455804;"Chchd10/Gja1/Hk2/Hnrnpu/Morc3";5
"ES";"ES";"GO:0010506";"regulation of autophagy";"15/558";"278/23328";0.00302068256486447;0.0450193579296838;0.0385446161200835;"Ambra1/Dapk1/Eif4g2/Hk2/Huwe1/Map3k7/Mcl1/Mtdh/Nampt/Rragd/Triml1/Triml2/Trp53inp1/Wac/Zkscan3";15
"ES";"ES";"GO:0007568";"aging";"14/558";"251/23328";0.00304813929586898;0.0451397566820426;0.038647698969427;"Eif2s1/Morc3/Msh6/Nampt/Pawr/Picalm/Pten/Rnf165/Rsl1d1/Sin3a/Sod2/Tfcp2l1/Ybx1/Zkscan3";14
"ES";"ES";"GO:0045786";"negative regulation of cell cycle";"21/558";"451/23328";0.00305119627671859;0.0451397566820426;0.038647698969427;"Atrx/Bmp4/Cdc73/Dtl/Etaa1/Gen1/Gmnn/Jade1/Kat2b/Nabp1/Pkd2/Pten/Ptprk/Rad21/Rpl26/Rps6/Rps6ka2/Tipin/Trp53inp1/Usp28/Wac";21
"ES";"ES";"GO:0016458";"gene silencing";"15/558";"279/23328";0.00312418465489445;0.0457977755679026;0.0392110807349967;"Arid1a/Bmp4/Cnot6/Eed/Hat1/Hells/Hnrnpa2b1/Mier1/Pabpc1/Pum1/Pum2/Rif1/Sin3a/Srrt/Trim71";15
"ES";"ES";"GO:2000772";"regulation of cellular senescence";"5/558";"42/23328";0.00315180192156176;0.0457977755679026;0.0392110807349967;"Nampt/Pawr/Rsl1d1/Ybx1/Zkscan3";5
"ES";"ES";"GO:0010212";"response to ionizing radiation";"9/558";"125/23328";0.00316274978556693;0.0457977755679026;0.0392110807349967;"Ect2/Lrp2/Nabp1/Nucks1/Rnf4/Rpl26/Sod2/Usp28/Xrcc5";9
"ES";"ES";"GO:0043123";"positive regulation of I-kappaB kinase/NF-kappaB signaling";"9/558";"125/23328";0.00316274978556693;0.0457977755679026;0.0392110807349967;"Ankrd17/Dhx36/Map3k7/Mtdh/Tab2/Tfrc/Triml1/Triml2/Ube2n";9
"ES";"ES";"GO:0001672";"regulation of chromatin assembly or disassembly";"4/558";"26/23328";0.00318672394607672;0.0457977755679026;0.0392110807349967;"Resf1/Tet1/Tlk1/Trim28";4
"ES";"ES";"GO:0051570";"regulation of histone H3-K9 methylation";"4/558";"26/23328";0.00318672394607672;0.0457977755679026;0.0392110807349967;"Atrx/Dnmt3b/Jarid2/Rif1";4
"ES";"ES";"GO:0090344";"negative regulation of cell aging";"4/558";"26/23328";0.00318672394607672;0.0457977755679026;0.0392110807349967;"Nampt/Pten/Ybx1/Zkscan3";4
"ES";"ES";"GO:2000637";"positive regulation of gene silencing by miRNA";"4/558";"26/23328";0.00318672394607672;0.0457977755679026;0.0392110807349967;"Bmp4/Pum1/Pum2/Trim71";4
"ES";"ES";"GO:0001731";"formation of translation preinitiation complex";"3/558";"13/23328";0.00325517051825305;0.0462855341535345;0.039628689255132;"Eif4b/Eif4h/Eif5";3
"ES";"ES";"GO:0033182";"regulation of histone ubiquitination";"3/558";"13/23328";0.00325517051825305;0.0462855341535345;0.039628689255132;"Trip12/Ube2n/Ubr5";3
"ES";"ES";"GO:1903332";"regulation of protein folding";"3/558";"13/23328";0.00325517051825305;0.0462855341535345;0.039628689255132;"Pdia3/Pdia4/St13";3
"ES";"ES";"GO:0090263";"positive regulation of canonical Wnt signaling pathway";"8/558";"103/23328";0.0033232024971068;0.0470865029871752;0.0403144617236121;"Gid8/Ppm1b/Rbpj/Rnf146/Ubr5/Usp34/Wnk1/Xiap";8
"ES";"ES";"GO:0046822";"regulation of nucleocytoplasmic transport";"9/558";"126/23328";0.00333578959721343;0.0470990082076732;0.040325168427256;"Bmp4/Ect2/Hsp90aa1/Rbm26/Riok2/Tardbp/Trim28/Ubr5/Xpo4";9
"ES";"ES";"GO:0016032";"viral process";"16/558";"309/23328";0.00334886123281788;0.0471182433596474;0.0403416371549979;"Crebbp/Cul1/Eif3a/Etf1/Ilf3/Nucks1/Pabpc1/Pcbp2/Resf1/Rest/Slc20a2/Tardbp/Trim28/Triml1/Triml2/Vps4b";16
"ES";"ES";"GO:0033045";"regulation of sister chromatid segregation";"7/558";"82/23328";0.00349327820844534;0.0487881141527618;0.0417713449884874;"Atrx/Cdc26/Cul3/Gen1/Hnrnpu/Rad21/Riok2";7
"ES";"ES";"GO:0043039";"tRNA aminoacylation";"5/558";"43/23328";0.00349756714990035;0.0487881141527618;0.0417713449884874;"Fars2/Farsb/Lars/Tars/Yars2";5
"ES";"ES";"GO:0000070";"mitotic sister chromatid segregation";"10/558";"151/23328";0.00350556509572264;0.0487881141527618;0.0417713449884874;"Atrx/Cdc26/Cul3/Gen1/Hnrnpu/Mis12/Rad21/Riok2/Smc2/Vps4b";10
"ES";"ES";"GO:0007369";"gastrulation";"11/558";"176/23328";0.00351604202393164;0.0487881141527618;0.0417713449884874;"Arid1a/Bmp4/Cdc73/Cul3/Gja1/Nanog/Poglut1/Rps6/Tdgf1/Tenm4/Wnk1";11
"ES";"ES";"GO:0043966";"histone H3 acetylation";"6/558";"62/23328";0.00360776318141193;0.0498887939587684;0.0427137236128097;"Brd4/Jade1/Kat2b/Kat6b/Kat7/Sin3a";6
"NM";"NM";"GO:0007015";"actin filament organization";"42/548";"437/23328";1.15092364815331e-14;5.27353215583845e-11;3.58967028366132e-11;"Actn1/Arhgap40/Arpc1b/Arpin/Arrb1/Bcar1/Cald1/Cdc42ep1/Cdc42ep2/Cgnl1/Coro1b/Cttn/Elmo2/Ezr/Fhdc1/Flna/Iqgap2/Kirrel/Mcu/Mical2/Mprip/Myo1c/Myo1e/Myo5c/Phldb2/Ppp1r9b/Prkcd/Pxn/Rhoc/Rhog/Rnd3/S100a10/Sdc4/Sh3pxd2b/Shroom1/Smad3/Sorbs2/Src/Tpm1/Vasp/Vill/Zyx";42
"NM";"NM";"GO:0009611";"response to wounding";"43/548";"492/23328";1.50738890463033e-13;3.45342798050808e-10;2.35073332864193e-10;"Abhd2/Anxa2/Anxa5/Axl/Bnc1/Casp3/Cd24a/Cd44/Cdkn1a/Cnn2/Coro1b/Dsp/Dusp10/Egfr/Elk3/Epha4/F2r/F3/Flna/Hbegf/Hgfac/Hnf4a/Igf1r/Itgb4/Myh9/Nbeal2/Nfe2l2/Nmnat3/Pdgfb/Phldb2/Plec/Ppl/Prkca/Prkcd/Ptprf/Ptprs/Sdc1/Sdc4/Serpine1/Smad3/Thbs1/Tpm1/Wnt7a";43
"NM";"NM";"GO:0001667";"ameboidal-type cell migration";"39/548";"427/23328";5.35936281718524e-13;7.92168213082295e-10;5.3922543944562e-10;"Adam8/Akt1/Amotl2/Anxa3/Arid5b/Bcar1/Ccbe1/Cdh13/Coro1b/Cyp1b1/Dusp10/Epha2/Ephb4/Ets1/Gab2/Gipc1/Hbegf/Hdac7/Itga2/Itga3/Itgb4/Lama5/Lrp5/Map2k3/Myh9/Nfe2l2/Pdgfb/Prkca/Ptgs2/Ptprm/Pxn/Sdc4/Sema3e/Serpine1/Src/Syde1/Tgfbr2/Thbs1/Wnt7a";39
"NM";"NM";"GO:0031589";"cell-substrate adhesion";"35/548";"351/23328";6.91547981739236e-13;7.92168213082295e-10;5.3922543944562e-10;"Actn1/Adam8/Axl/Bcar1/Cdh13/Csf1/Cttn/Dnm2/Efna5/Flna/Fndc3b/Itga2/Itga3/Itgb4/Jag1/Lama5/Lamb3/Lgals1/Mink1/Mmp14/Msln/Npnt/Onecut2/Parvb/Phldb2/Plekha2/Pxn/S100a10/Sdc4/Sema3e/Serpine1/Smad3/Src/Thbs1/Zyx";35
"NM";"NM";"GO:0042060";"wound healing";"34/548";"349/23328";2.86600352917281e-12;2.62640563413396e-09;1.7877828330398e-09;"Anxa2/Anxa5/Axl/Bnc1/Cd44/Cdkn1a/Cnn2/Coro1b/Dsp/Dusp10/Egfr/Elk3/F2r/F3/Flna/Hbegf/Hgfac/Hnf4a/Myh9/Nbeal2/Nfe2l2/Pdgfb/Phldb2/Plec/Ppl/Prkca/Prkcd/Sdc1/Sdc4/Serpine1/Smad3/Thbs1/Tpm1/Wnt7a";34
"NM";"NM";"GO:0010631";"epithelial cell migration";"31/548";"295/23328";3.74689644130475e-12;2.8613799156764e-09;1.94772879922561e-09;"Adam8/Akt1/Anxa3/Bcar1/Ccbe1/Cdh13/Coro1b/Cyp1b1/Dusp10/Epha2/Ephb4/Ets1/Gab2/Gipc1/Hbegf/Hdac7/Itga2/Itga3/Map2k3/Myh9/Nfe2l2/Pdgfb/Prkca/Ptgs2/Ptprm/Pxn/Serpine1/Src/Tgfbr2/Thbs1/Wnt7a";31
"NM";"NM";"GO:0090132";"epithelium migration";"31/548";"297/23328";4.47339524011167e-12;2.92815671288453e-09;1.99318347315051e-09;"Adam8/Akt1/Anxa3/Bcar1/Ccbe1/Cdh13/Coro1b/Cyp1b1/Dusp10/Epha2/Ephb4/Ets1/Gab2/Gipc1/Hbegf/Hdac7/Itga2/Itga3/Map2k3/Myh9/Nfe2l2/Pdgfb/Prkca/Ptgs2/Ptprm/Pxn/Serpine1/Src/Tgfbr2/Thbs1/Wnt7a";31
"NM";"NM";"GO:0090130";"tissue migration";"31/548";"299/23328";5.33240618392944e-12;3.05413564184559e-09;2.07893677933986e-09;"Adam8/Akt1/Anxa3/Bcar1/Ccbe1/Cdh13/Coro1b/Cyp1b1/Dusp10/Epha2/Ephb4/Ets1/Gab2/Gipc1/Hbegf/Hdac7/Itga2/Itga3/Map2k3/Myh9/Nfe2l2/Pdgfb/Prkca/Ptgs2/Ptprm/Pxn/Serpine1/Src/Tgfbr2/Thbs1/Wnt7a";31
"NM";"NM";"GO:0007264";"small GTPase mediated signal transduction";"37/548";"437/23328";2.01573268174358e-11;1.02623190530546e-08;6.98551571462718e-09;"Arhgap40/Arhgef17/Arhgef40/Arrb1/Camk2d/Cdc42ep1/Cdc42ep2/Cdh13/Cdh2/Cgnl1/Csf1/Dnm2/Eps8l2/F2r/Farp1/Fgd3/Git1/Itga3/Kctd10/Ngf/Nisch/Nradd/Nrg1/Plekhg3/Ralgps1/Rasa3/Rassf1/Rhoc/Rhog/Rnd3/Rras2/Sipa1/Sipa1l3/Src/Syde1/Tax1bp3/Trio";37
"NM";"NM";"GO:0045860";"positive regulation of protein kinase activity";"37/548";"440/23328";2.45900644001053e-11;1.12671675081282e-08;7.66951166500125e-09;"Adam8/Akt1/App/Areg/Arrb1/Ccnd1/Ccnd2/Cd24a/Cd81/Cdkn1a/Clu/Csf1/Csk/Egfr/Epha4/Ereg/F2r/Gadd45g/Gdf15/Gpr39/Hbegf/Hnf4a/Magi3/Map2k3/Mapre3/Mink1/Nrg1/Pdgfb/Prkcd/Pxn/Sdc4/Src/Tgfa/Tgfbr2/Thbs1/Traf4/Wnt7b";37
"NM";"NM";"GO:0034329";"cell junction assembly";"36/548";"426/23328";4.0065723230641e-11;1.66891948947997e-08;1.13602620030995e-08;"Actb/Actn1/Adgrl3/App/Cadm1/Cdh2/Cdh6/Cgn/Cttn/Dvl1/Efna5/Epha2/Farp1/Gpc6/Hdac7/Itga2/Itgb4/Lsr/Mmp14/Myo1c/Nrg1/Pard6b/Pdgfb/Phldb2/Plec/Plxnb2/Prkca/Ptprs/Pxn/Rhoc/S100a10/Sdc4/Smad3/Src/Vstm5/Wnt7a";36
"NM";"NM";"GO:0007160";"cell-matrix adhesion";"25/548";"214/23328";4.80218884552211e-11;1.83363577418186e-08;1.24814785520018e-08;"Actn1/Adam8/Cdh13/Csf1/Cttn/Efna5/Itga2/Itgb4/Jag1/Mink1/Mmp14/Msln/Npnt/Onecut2/Phldb2/Plekha2/Pxn/S100a10/Sdc4/Sema3e/Serpine1/Smad3/Src/Thbs1/Zyx";25
"NM";"NM";"GO:0007162";"negative regulation of cell adhesion";"29/548";"290/23328";6.28717608383811e-11;2.21598775508817e-08;1.50841317703743e-08;"Adam8/Akt1/Bcar1/Casp3/Cd24a/Cd44/Cdh13/Cyp1b1/Efna5/Gstp1/Il4ra/Jag1/Lgals1/Lgals3/Mbp/Mmp14/Pag1/Phldb2/Plxna1/Plxnb2/Prkcd/Runx1/Sdc4/Sema3e/Serpine1/Src/Thbs1/Tigit/Zbtb7b";29
